名称,钱包地址,分组,链,代币,Token状态,视角,排名,角色
PUMPCADE-盈利Top-top2,64U9MukooWV5ziNXx2PCmZNmktBzQoKXnKsDBLvgCQ5g,底部高倍数,sol,PUMPCADE,追踪中,盈利Top,2,"pnl-leader,current-holder"
MAGA-盈利Top-top2,8f4bfs7yCXC14Rn4pLB2PUEh6Srb9g2QiRG6dxvmbU3P,中等盈利,sol,MAGA,追踪中,盈利Top,2,pnl-leader
Verse-盈利Top-top2,4rXiu7Vw9rdpHHKFLBGzzTWTWpgHVmUq2jJEKCt6FPGY,沉睡OG,sol,Verse,追踪中,盈利Top,2,pnl-leader
Amiko-盈利Top-top2,HFkbayEh7VBbhdUmTQ8H9L1VhahEQiVa1jo9gXnSioTa,无数据,sol,Amiko,追踪中,盈利Top,2,"pnl-leader,current-holder,peak-seller"
pippin-盈利Top-top2,ASTyfSima4LLAdDgoFGkgqoKowG1LZFDr9fAQrg7iaJZ,微赚,sol,pippin,追踪中,盈利Top,2,"pnl-leader,current-holder"
BURNIE-盈利Top-top2,3bKtp11rKE9D2KzFh6je1KfmY2GbX2gBotDxyK1jGHFN,盈利Top,sol,BURNIE,追踪中,盈利Top,2,"pnl-leader,current-holder"
unc-盈利Top-top2,5NBhBhGe78Vonx1zJyV1wBjkZDtAAwLJzrFYaZmf2xLe,盈利Top,sol,unc,追踪中,盈利Top,2,pnl-leader
PRELODE-盈利Top-top2,GfuiFVD9tHwy5L49iUDfXfHYzRSwsRpFFvMaNYhsTm4Z,无数据,sol,PRELODE,追踪中,盈利Top,2,"pnl-leader,current-holder"
GOAT-盈利Top-top2,27nKnCT3DD5NLJw3xbq3KDL3thx6KTe6DmrRCbi2uszE,稳输者,sol,GOAT,追踪中,盈利Top,2,pnl-leader
MarsMi-盈利Top-top2,BPEKQDyEgh9HUWAPBTxKmLJQkqiWgDggd78VCVEccu9U,亏损者,sol,MarsMi,追踪中,盈利Top,2,pnl-leader
Clash-盈利Top-top2,Az4oq1FeGrTFJhzdp1hrvwux34c6qJvop9N1uVa81TAu,中等盈利,sol,Clash,追踪中,盈利Top,2,"pnl-leader,current-holder"
CHILLGUY-盈利Top-top2,8WXKcUjwMU5TxiEN4mjw52iP4uPKx8VpXGozqMadqhyq,亏损者,sol,CHILLGUY,追踪中,盈利Top,2,pnl-leader
HANTA-盈利Top-top2,6mRj2oRpRCc18iRwyoyarPPTkQ8bunXtgo27xxQjZXYT,盈利Top,sol,HANTA,追踪中,盈利Top,2,pnl-leader
VINE-盈利Top-top2,8Lr7nr1RCQ2PUsKEG5D7djwgvFazsRXVqyhRAi5DMbc7,中性,sol,VINE,追踪中,盈利Top,2,pnl-leader
Bert-盈利Top-top2,EKDB7EyLPD7a2Mqo7Kh8Y4aR7gD26VErY3yj41eZjwCJ,稳输者,sol,Bert,追踪中,盈利Top,2,"pnl-leader,current-holder"
ACT-盈利Top-top2,2brzD1rU8m71zf23bfgtw3vn9pqZG2CDxYU3nQ5pPizN,稳输者,sol,ACT,追踪中,盈利Top,2,pnl-leader
Goblin-盈利Top-top2,34syhubDfDzbAVe4hv4vDcQ9tX4db2APVt5mwb9vxEKT,稳输者,sol,Goblin,追踪中,盈利Top,2,"pnl-leader,current-holder"
FORCA-盈利Top-top2,5L4k4TzFN6LwaEJmrcsbkYZ6hoWLX91aUUPn2C5EGmWL,沉睡OG,sol,FORCA,追踪中,盈利Top,2,"pnl-leader,current-holder"
TripleT-盈利Top-top2,4hwPamSooBr5JhxHdcEC21HoxN5HUwYR2hGucLPyZAi8,稳输者,sol,TripleT,追踪中,盈利Top,2,"pnl-leader,current-holder"
WOLF-盈利Top-top2,5iU6ZCXG433NTaDroBu2cd2gksgg4GwJ9a4zSB7WhHqd,底部高倍数,sol,WOLF,追踪中,盈利Top,2,pnl-leader
WNTV-盈利Top-top2,Cd6ccxwiDxxs49KFV4npntXSnMve78NQnv53XgE2oRBh,沉睡OG,sol,WNTV,追踪中,盈利Top,2,"pnl-leader,current-holder"
BULL-盈利Top-top2,Dk2PgC1Zr1BdQk2mnLDyJJKJFUdgUZtcYSPM26jVRLER,盈利Top,sol,BULL,追踪中,盈利Top,2,pnl-leader
SMR-盈利Top-top2,C9UpJZjWBbLrep2bXupRhotLaLXt3GTLPZdRkp8DxADZ,沉睡OG,sol,SMR,追踪中,盈利Top,2,pnl-leader
UFD-盈利Top-top2,7YUDdpo4396FgSFFuPqXBrRDeWQuHVmothemXJ5VESs8,中等盈利,sol,UFD,追踪中,盈利Top,2,pnl-leader
CINO-盈利Top-top2,2kLz4ThY4ZUQtv5F4h3uxznKYs7eSXuz3UPjgtHhTieb,沉睡OG,sol,CINO,追踪中,盈利Top,2,pnl-leader
AISM-盈利Top-top2,7h8LU1W3Vbya7awE6Fm77wnpMEZxpez6sKgRGkdUozF6,中性,sol,AISM,追踪中,盈利Top,2,"pnl-leader,current-holder"
AVA-盈利Top-top2,AcUm7PunTqCYnLKD5ZbXaA4VtrWd8jccwPFCY3yMvLRa,沉睡OG,sol,AVA,追踪中,盈利Top,2,pnl-leader
maxxing-盈利Top-top2,Fk9sRh5fRhetPNHLixGemXjtJziJDtqB23mGJ3etdFtD,亏损者,sol,maxxing,追踪中,盈利Top,2,pnl-leader
XPT -盈利Top-top2,J1qFwAAasmxSvGBCsrJe6zAYun29SUc61dRDM5eXpDoS,沉睡OG,sol,XPT ,追踪中,盈利Top,2,pnl-leader
WhiteWhale-盈利Top-top2,6kasXujkm7dJexQ8JeLeZDtUbR2Xh7Htd2CpuPPpVKYS,盈利Top,sol,WhiteWhale,追踪中,盈利Top,2,pnl-leader
AINL-盈利Top-top2,22z2C7hksC6mqmHVdNTt1u5RhavF9KuX1T4jVuHTkZ3j,盈利Top,sol,AINL,追踪中,盈利Top,2,"pnl-leader,current-holder"
MNSRY-盈利Top-top2,91LRLcbMeXt94DDZw5Yc2GSnL231ycfp5TMq4JpDYXKL,沉睡OG,sol,MNSRY,追踪中,盈利Top,2,pnl-leader
RAIN-盈利Top-top2,ELyQ5duaHKa27JSmQRjJmwFLP7f1po5qzgybfpRpxDAp,盈利Top,sol,RAIN,追踪中,盈利Top,2,pnl-leader
crazylive-盈利Top-top2,EmWo1BKGEFmLuSt5bS1MScrJrdmCbbhNTg5jvUQxX5SQ,亏损者,sol,crazylive,追踪中,盈利Top,2,"pnl-leader,current-holder"
RAGE-盈利Top-top2,Dggmz3NJvWoffehisntnMM3GFFAD8LgU7w7W3V43Mt31,盈利Top,sol,RAGE,追踪中,盈利Top,2,"early-buyer,pnl-leader"
boob-盈利Top-top2,EEQmaufN1zU9hXL27NJ7xiNrRcBDWT9JG1xo52o1yLaT,中性,sol,boob,追踪中,盈利Top,2,pnl-leader
NOTHING-盈利Top-top2,Hxs4Lwre9LsyFbEnDR8Pviyvo1qdqZTrY1Xn176Ca478,中等盈利,sol,NOTHING,追踪中,盈利Top,2,"early-buyer,pnl-leader"
retire-盈利Top-top2,CxKFkAu8LngjYmcCjT2siKyAiMrKjbTB96NRXg8jqHH6,中等盈利,sol,retire,追踪中,盈利Top,2,pnl-leader
Aliens-盈利Top-top2,2aKJam4z1fNcdTY4JCQoFAZ4As5kUMJCWxhesujozBqs,盈利Top,sol,Aliens,追踪中,盈利Top,2,"early-buyer,pnl-leader"
dreams-盈利Top-top2,o7RY6P2vQMuGSu1TrLM81weuzgDjaCRTXYRaXJwWcvc,中性,sol,dreams,追踪中,盈利Top,2,pnl-leader
401jk-盈利Top-top2,22hajWVnDd6TtafXMvvpmAN3xWkVxurfmCZnmoha71sx,赌徒命中,sol,401jk,追踪中,盈利Top,2,pnl-leader
ZAUTH-盈利Top-top2,B8sQvg5WRWnNSWetXZfY3QuyU2yiQBTU2vjBG9GcScqm,盈利Top,sol,ZAUTH,追踪中,盈利Top,2,"pnl-leader,current-holder"
BP-盈利Top-top2,BCHrVQo63RoWXfkmMfgBE4hkg53sgiaGeTrFetjZtdzZ,沉睡OG,sol,BP,追踪中,盈利Top,2,pnl-leader
CODEC-盈利Top-top2,71gBjsPy9uTCgw9EsdK7RB55KwrjYpNKktDXahPaPAvi,亏损者,sol,CODEC,追踪中,盈利Top,2,"early-buyer,pnl-leader"
RAGEGUY-盈利Top-top2,6HvG6kpyksCQXdseAHjLCmGsjmFysHEarR96qt6zsohe,盈利Top,sol,RAGEGUY,追踪中,盈利Top,2,pnl-leader
BULLISH-盈利Top-top2,Tcmq9wfDFYMqdeVeGp6wicfZ6pVoJcGS3yAwC1BD7YX,沉睡OG,sol,BULLISH,追踪中,盈利Top,2,pnl-leader
XERIS-盈利Top-top2,5zkZ5yiQzaRT51KvTfATrU7xCurToKbRPFRok5KUGqHZ,稳输者,sol,XERIS,追踪中,盈利Top,2,"pnl-leader,current-holder"
KOKOP-盈利Top-top2,AuLfQLFVf1zUGYP3t46uhHawWZQ823qqQQ1rx21uZDRR,盈利Top,sol,KOKOP,追踪中,盈利Top,2,"pnl-leader,current-holder"
TOS-盈利Top-top2,Bq5q2b6xKmSAkT6QUz8neWxtpspeE7HD8THc8Ash4zXF,亏损者,sol,TOS,追踪中,盈利Top,2,pnl-leader
jobcoin-盈利Top-top2,23fG92mbqMrffar8rMXwSf81q6ymcm2sN6jeMEZX2rpz,盈利Top,sol,jobcoin,追踪中,盈利Top,2,pnl-leader
CHUD-盈利Top-top2,22dTK7TCjPEXNWqexmEoRFzudBYMLvxX8ubTEdVgNVMe,盈利Top,sol,CHUD,追踪中,盈利Top,2,"early-buyer,pnl-leader"
House-盈利Top-top2,2jx6QGKkv8acv8sEP59br7k4mVzBZt6bKuzucRsnVGs2,稳输者,sol,House,追踪中,盈利Top,2,pnl-leader
PENGUIN-盈利Top-top2,697jHRquCjs4MGs8pZpGjjnHgXskzJ1Na4Dm7gSTcJHA,稳输者,sol,PENGUIN,追踪中,盈利Top,2,pnl-leader
CHILLHOUSE-盈利Top-top2,9w9867gBLAurxTRcdJbtxWjRn4hZTU89FM7E7eTNoLk8,沉睡OG,sol,CHILLHOUSE,追踪中,盈利Top,2,pnl-leader
$NRG-盈利Top-top2,34bDFQiowUDqdqYJ8vB9pqDZu8QHaKf186fFhHf8QffS,无数据,sol,$NRG,追踪中,盈利Top,2,"pnl-leader,current-holder"
afk-盈利Top-top2,CYnzMM14NG3vYvFVMVXGks8uNKamUVHhd12ebtzRng63,中等盈利,sol,afk,追踪中,盈利Top,2,pnl-leader
GOJIPOWER-盈利Top-top2,GMf72DVkf4Afx8DRcKHQxQPdgfWatb57xtNuZt1BTMji,无数据,sol,GOJIPOWER,追踪中,盈利Top,2,"pnl-leader,current-holder"
DJI6930-盈利Top-top2,8iY3JfS3MrVBaE8VfgKKfANcMmKGTdfKsnZFxAKiWdzY,底部高倍数,sol,DJI6930,追踪中,盈利Top,2,pnl-leader
SAN-盈利Top-top2,7YndBV5gp3VvAiBbSfv8M7CoyMhFsiKeGYWkwee49fTg,暴富新人,sol,SAN,追踪中,盈利Top,2,"early-buyer,pnl-leader"
HODL-盈利Top-top2,49foKJpRnZUaPKsDgnQhUFRMk7NX4zD5KgtVpxgvctLa,稳输者,sol,HODL,追踪中,盈利Top,2,pnl-leader
MOBY-盈利Top-top2,GqBopg7XjfC3Se3p4xZQAhcPz3nEmQuk6yQU3nh62t65,沉睡OG,sol,MOBY,追踪中,盈利Top,2,pnl-leader
WAR-盈利Top-top2,6swnyWunWaH98BoqxyBkyHUoiSD9QgJx2wpPCH8QEHbo,盈利Top,sol,WAR,追踪中,盈利Top,2,early-buyer
Tokabu-盈利Top-top2,GCozYH5mmVRosg6GrtdrYHRZoTjeQFEzPUadAjyaZnv4,亏损者,sol,Tokabu,追踪中,盈利Top,2,pnl-leader
ADA-盈利Top-top2,TimeAdRpWxqKXR5YPEwGBF48KC5V5TxB2g6mnyCp4VR,中等盈利,sol,ADA,追踪中,盈利Top,2,"early-buyer,pnl-leader"
Punch-盈利Top-top2,8JGnmeotkjLhYJoMzJ8L8r3ZhTb8fsK6zc8wRteXfd94,底部高倍数,sol,Punch,追踪中,盈利Top,2,"early-buyer,pnl-leader"
QST-盈利Top-top2,RFSqPtn1JfavGiUD4HJsZyYXvZsycxf31hnYfbyG6iB,亏损者,sol,QST,追踪中,盈利Top,2,pnl-leader
A47-盈利Top-top2,5aSBvsNjf42YoJm82SigMkeF4fa9GU2Lo5kowQmYa5DN,沉睡OG,sol,A47,追踪中,盈利Top,2,pnl-leader
BBT-盈利Top-top2,Ds7rH8e9ZG2wWrDpws6XhPHJoDbR7FBMt4QANd6gd3hV,沉睡OG,sol,BBT,追踪中,盈利Top,2,"early-buyer,pnl-leader"
PsyopAnime-盈利Top-top2,AqC72KBEKfNZTQSzCcrHYsvp2FsKcNbKBZX5i5mHq9dw,沉睡OG,sol,PsyopAnime,追踪中,盈利Top,2,pnl-leader
$COLLAT-盈利Top-top2,9RBwL5e3BVUWVZRvKRed7cDqCgXqasyaNLw4uKFS3fSC,沉睡OG,sol,$COLLAT,追踪中,盈利Top,2,"early-buyer,pnl-leader"
Lobstar-盈利Top-top2,6cBETaForYR1NTTJGyR1Q2krx3gUEnLEeDW5iPYC8A8F,亏损者,sol,Lobstar,追踪中,盈利Top,2,"early-buyer,pnl-leader"
PEPECAT-盈利Top-top2,FWq6Du6iarxL2R5R7d6vs9RmJhAEw85AL6dc8iz2Wsp3,沉睡OG,sol,PEPECAT,追踪中,盈利Top,2,pnl-leader
core-盈利Top-top2,4qKjzk26QUpTnXbdVKtv7uJ4GcmnNnM3RrUe2TAEDRFb,盈利Top,sol,core,追踪中,盈利Top,2,"early-buyer,pnl-leader"
BLACKCOIN-盈利Top-top2,BZJ4WdWhz1Zurh8vvpshUk2ciYT1QzkQ9eUGc5KdeAf3,中性,sol,BLACKCOIN,追踪中,盈利Top,2,"pnl-leader,current-holder"
AMERICA-盈利Top-top2,2ULzjcZC9XdLznhcfGQpC5MHv8y3kvAsQeTDdpQciSKf,盈利Top,sol,AMERICA,追踪中,盈利Top,2,"early-buyer,pnl-leader"
TCG-盈利Top-top2,HrSyGbKHwHp4CYdbU4CwgexsaFMPUKSQGKndTGhswSoS,沉睡OG,sol,TCG,追踪中,盈利Top,2,pnl-leader
CAR-盈利Top-top2,9CcNFHn1AiSurN6XWZaSGRqNKafkPC8CE3qjLbxcXvzR,赌徒命中,sol,CAR,追踪中,盈利Top,2,pnl-leader
COPPERINU-盈利Top-top2,A1ECE86o3tz6UWmwMWicrqZmwRZ7RCRzmYYa9okNQRBw,亏损者,sol,COPPERINU,追踪中,盈利Top,2,"early-buyer,pnl-leader,current-holder"
DEXTER-盈利Top-top2,FWE66H4zDFzNXisvLTn7NEmzCXK13Msf1XFNBFyp7evZ,盈利Top,sol,DEXTER,追踪中,盈利Top,2,pnl-leader
GTA 6 Coin-盈利Top-top2,DANGPg41gGZ2jEpsJJnNS1yR1do2n4up8puxYHjMo4X3,沉睡OG,sol,GTA 6 Coin,追踪中,盈利Top,2,pnl-leader
MICHI-盈利Top-top2,GW7c4SU7jhVSsJ1GjhehCJoq4j9oTvUEkAq4kgeYvBTX,亏损者,sol,MICHI,追踪中,盈利Top,2,early-buyer
SPUD-盈利Top-top2,4WphVNpzSWDXeaAm5JjiZuH3z8AiHCweeAvBSrk9CfFq,暴富新人,sol,SPUD,追踪中,盈利Top,2,"early-buyer,pnl-leader"
MASK-盈利Top-top2,HDWY2AtSuCWrgNcCJPrdMsZnRuLHQRS7cw5e1u6yHeyX,盈利Top,sol,MASK,追踪中,盈利Top,2,pnl-leader
LC-盈利Top-top2,HmzDxrTAH5s82Hx9Uf5gNXHhp5yptVeRSztpXDQ8RzsU,亏损者,sol,LC,追踪中,盈利Top,2,"early-buyer,pnl-leader"
DORA-盈利Top-top2,aphrPwVhwwmV9WCaEd7jiaA3wwfKjMDQwx6P9J89Cfj,中等盈利,sol,DORA,追踪中,盈利Top,2,"early-buyer,pnl-leader"
ALPHA-盈利Top-top2,79AxsgGYKrjV58pehBo1TtEANbGBrkhJaJkg9QNuWLMY,亏损者,sol,ALPHA,追踪中,盈利Top,2,pnl-leader
PEC-盈利Top-top2,4NY7qma4G3DFMUd2yGRrxt1peTeJJUXfm7VfwfTrGgHU,无数据,sol,PEC,追踪中,盈利Top,2,"early-buyer,pnl-leader"
V2EX-盈利Top-top2,9jnafS92Q4uCFivMVc2C4hwowPg9TNYvdXeVqouqgbFX,中性,sol,V2EX,追踪中,盈利Top,2,"early-buyer,pnl-leader"
YzY-盈利Top-top2,EWJuYRkYc5rPRFoRkuuevVRwrkXBQgEQttwFXqDzG3Hs,亏损者,sol,YzY,追踪中,盈利Top,2,"early-buyer,pnl-leader"
ALLINDOGE-盈利Top-top2,32Rb6MfTSS35F1MyBBD3sPevgkfXdSvRSrwa3FtTmdyL,沉睡OG,sol,ALLINDOGE,追踪中,盈利Top,2,"early-buyer,pnl-leader"
我的刀盾-盈利Top-top2,BJwRYVBpRuxvPsbCPQkxnxS2Zr797LQSta4uDkgX7X7x,亏损者,sol,我的刀盾,追踪中,盈利Top,2,"early-buyer,pnl-leader"
WCC-盈利Top-top2,4bMqPQQ92Ju2pVRioNcD6VQfhvNr6ucpSH4DqwP7gnDd,赌徒命中,sol,WCC,追踪中,盈利Top,2,"early-buyer,pnl-leader,current-holder"
SSR-盈利Top-top2,5BauMYMnVXGcxXJGKB1RoBgtwa2KQfhx6yiCVVj6jL2B,无数据,sol,SSR,追踪中,盈利Top,2,"early-buyer,pnl-leader"
stkr-盈利Top-top2,Eemv7mAHNZmxTnhgaqDhsFAS4Jmg59xgupzMeoQMQw9a,沉睡OG,sol,stkr,追踪中,盈利Top,2,"early-buyer,pnl-leader"
ARMY-盈利Top-top2,FyafD1cdet3x4V7mxXZekGUDcresVsYSdmizLZAj2SvH,沉睡OG,sol,ARMY,追踪中,盈利Top,2,"early-buyer,pnl-leader"
GBACK-盈利Top-top2,9VPozuXeRi8FACAePmg8ckdSZkbeZfTJc6SqUDcKsUKm,亏损者,sol,GBACK,追踪中,盈利Top,2,"early-buyer,pnl-leader"
gork-盈利Top-top2,BHREKFkPQgAtDs8Vb1UfLkUpjG6ScidTjHaCWFuG2AtX,无数据,sol,gork,追踪中,盈利Top,2,"early-buyer,pnl-leader"
GAYTES-盈利Top-top2,ASZ1fWr7KAp7yoCN9YQPhdU4MY7w2tbsK2iSGubSoDfk,盈利Top,sol,GAYTES,追踪中,盈利Top,2,"early-buyer,pnl-leader"
gork-盈利Top-top2,Fv2ogqjtYGAqnyfmhRsL5wiGGTuno5YQvs32iXuXvrKb,沉睡OG,sol,gork,追踪中,盈利Top,2,"early-buyer,pnl-leader"
GRPH-盈利Top-top2,D9Bh1PkGDbzXWtmYBJYiGhswDmp5iEJdxp75nS8Sg7wT,沉睡OG,sol,GRPH,追踪中,盈利Top,2,"early-buyer,pnl-leader"
BEB1M-盈利Top-top2,mgA5Tz1jes8NaGU93ESsnVtqSsn4oyb2ihPs7V75rAx,沉睡OG,sol,BEB1M,追踪中,盈利Top,2,"early-buyer,pnl-leader"
loulou-盈利Top-top2,HB3sgv5XQQRYyaxE6v81UYcz6TdQRzx4pyLUDGF4p1H7,沉睡OG,sol,loulou,追踪中,盈利Top,2,"early-buyer,pnl-leader"
pwease-盈利Top-top2,BC8yiFFQWFEKrEEj75zYsuK3ZDCfv6QEeMRif9oZZ9TW,底部高倍数,sol,pwease,追踪中,盈利Top,2,"early-buyer,pnl-leader"
MOLT-盈利Top-top2,D9NKx3SkKfJzXENgdPbTDxdvxTM7p6ckxoXmHwkgugVy,稳健均衡,sol,MOLT,追踪中,盈利Top,2,"early-buyer,pnl-leader"
JINDO-盈利Top-top2,4ueYtPusKSLgkJ7D7uao81iB8hhGgAdE77R4w8XnUKyg,沉睡OG,sol,JINDO,追踪中,盈利Top,2,"early-buyer,pnl-leader"
DGN-盈利Top-top2,EnXrQA9DcNeM4fcshZgJ51ELYDM5tsuPJkAa6MtQ6Dn3,中等盈利,sol,DGN,追踪中,盈利Top,2,"early-buyer,pnl-leader"
AGI-盈利Top-top2,v2yNhm4KkC87MdBkvvYiMVP7UdSyNYLrfXrFte8A5a7,盈利Top,sol,AGI,追踪中,盈利Top,2,"early-buyer,pnl-leader"
Buttcoin-盈利Top-top3,AowTUid5daQr9EqwazF7hDm3jBTQSisv6LaHGhQL8k92,底部高倍数,sol,Buttcoin,追踪中,盈利Top,3,pnl-leader
67-盈利Top-top3,DQpz2z9JSZDymEGdM9bGd4teATTcWHF8DR7exHK9PW8Z,沉睡OG,sol,67,追踪中,盈利Top,3,pnl-leader
LMAO!-盈利Top-top3,AZeXCRqEd9cpH34wNDcAY7QocLiX8v1TpC8Y1yQYUU2t,无数据,sol,LMAO!,追踪中,盈利Top,3,"early-buyer,pnl-leader"
TROLL-盈利Top-top3,9HLb8fGKGMkBQdU41tjKnpa5ZRFscS4ZMoqFxzC4i4KE,中等盈利,sol,TROLL,追踪中,盈利Top,3,"pnl-leader,current-holder"
Fartcoin -盈利Top-top3,8JhckE5RX7pZno85WzGAPVdLfQ7po4MHmenwXzSockhx,亏损者,sol,Fartcoin ,追踪中,盈利Top,3,pnl-leader
testicle-盈利Top-top3,2A2BW92V75TmXuk2A9Tjq5DHL3uaeRnnNPfnSfstRYoS,中等盈利,sol,testicle,追踪中,盈利Top,3,pnl-leader
FWOG-盈利Top-top3,Ad3grcn4kAtybmUKbYY5LRxvPN9bMsCLxACctFFyB7nN,亏损者,sol,FWOG,追踪中,盈利Top,3,pnl-leader
ALCH-盈利Top-top3,B7hQivToz6hJVFQjKtwpNpBZsiv9FTzVEJEiTGEHfHHP,稳输者,sol,ALCH,追踪中,盈利Top,3,pnl-leader
WOULD-盈利Top-top3,FtSNHsCMrnsoPZoUKTmXDkMZ2Q2WmCqsqE8DbAqbjrbk,沉睡OG,sol,WOULD,追踪中,盈利Top,3,"pnl-leader,current-holder"
USDUC-盈利Top-top3,4k23GMihzLq6yXDK5dbxcq11WMjrs83NBGmSaPPmqWCs,亏损者,sol,USDUC,追踪中,盈利Top,3,pnl-leader
Ban-盈利Top-top3,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,无数据,sol,Ban,追踪中,盈利Top,3,"pnl-leader,current-holder"
arc-盈利Top-top3,3jgub3P9KP3XA9Dwh7XpKu35BiQNTZZXbPmfBAJMsroL,亏损者,sol,arc,追踪中,盈利Top,3,pnl-leader
MOODENG-盈利Top-top3,BQaNx1LdG7YsM5FNCHYszCDSeoXXEmjTgvaQzLngBuG4,稳输者,sol,MOODENG,追踪中,盈利Top,3,pnl-leader
Pnut-盈利Top-top3,H1Tw7sVRuaSZTcWhEbCuKwFMSxUmqWRWmX1PLW1HxQ2B,稳输者,sol,Pnut,追踪中,盈利Top,3,pnl-leader
jellyjelly-盈利Top-top3,3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW,亏损者,sol,jellyjelly,追踪中,盈利Top,3,pnl-leader
WOJAK-盈利Top-top3,7Z5VhcNSpMpaTVqRg8QTkySw6syfcTehTx8CqRPvf9bg,赌徒命中,sol,WOJAK,追踪中,盈利Top,3,"pnl-leader,current-holder"
BAYC-盈利Top-top3,5js9fcdyiNqmiDZxngs97xkuS5WwortqXGz9sUqddXxT,沉睡OG,sol,BAYC,追踪中,盈利Top,3,"pnl-leader,current-holder"
PYTHIA-盈利Top-top3,EhJ3KoaZMWFfLYSVZFt28uGZE1XSjggsYVXmqwo8QMZs,沉睡OG,sol,PYTHIA,追踪中,盈利Top,3,pnl-leader
ZEREBRO-盈利Top-top3,Dg34Qo3KSDuPxoy6fMnzDRycbXfZ3bhf1K82JoNDfrtm,沉睡OG,sol,ZEREBRO,追踪中,盈利Top,3,pnl-leader
swarms-盈利Top-top3,3QaNUXLKFreerRT4ks1uUxoY7mQxNvsT3jiaVcPsR1dp,亏损者,sol,swarms,追踪中,盈利Top,3,pnl-leader
neet-盈利Top-top3,24BLFjSAcUPPWs8F7nhwthfRPvh5mopNYfu5WXTkLChr,中等盈利,sol,neet,追踪中,盈利Top,3,pnl-leader
SIGMA-盈利Top-top3,55oNiQNH8fcFXjkM8U1HzB22VRXgMpPy2kbe3W8znxBY,盈利Top,sol,SIGMA,追踪中,盈利Top,3,pnl-leader
PUMPCADE-盈利Top-top3,G8qjGRCgNofmkVWtCcAcKFdJLUchze53C4c8ujkXFtrh,底部高倍数,sol,PUMPCADE,追踪中,盈利Top,3,"pnl-leader,current-holder"
MAGA-盈利Top-top3,2bx6FggQF3tgqEm9D8zdgsg6RQea8FRjq1gvu32bVP1V,中等盈利,sol,MAGA,追踪中,盈利Top,3,"pnl-leader,peak-seller"
Verse-盈利Top-top3,4o8viBwdxSp5Hk3o5o6o8e7s5WbEn6KxubkxwZSdvVfB,沉睡OG,sol,Verse,追踪中,盈利Top,3,pnl-leader
Amiko-盈利Top-top3,4fmAjPpVi5cdU8hbKKSYkuUtLWQnRCvdKx1y8WKK93t7,沉睡OG,sol,Amiko,追踪中,盈利Top,3,pnl-leader
pippin-盈利Top-top3,4XxBxZFE4zmUy2Sx7a1uw893p7dPgDdPHqpSxFCUp5AX,亏损者,sol,pippin,追踪中,盈利Top,3,pnl-leader
BURNIE-盈利Top-top3,5jgzWMQzcNZAk7gLqKpxAab3XNJdM6E63GZLPqaspMfd,盈利Top,sol,BURNIE,追踪中,盈利Top,3,"pnl-leader,current-holder"
unc-盈利Top-top3,7VMaZFSVjCvpiRfeW1DZJtMsweLMarEY9nipEd8E4crc,盈利Top,sol,unc,追踪中,盈利Top,3,pnl-leader
PRELODE-盈利Top-top3,7ZcpimVb8iEijMNQy273GgBs42Tgeko4w811UDZ7pBmW,沉睡OG,sol,PRELODE,追踪中,盈利Top,3,pnl-leader
GOAT-盈利Top-top3,2JrTudNHthFHtgHBoJdx9xKgGRAYrir7AUw7shvdW5uR,沉睡OG,sol,GOAT,追踪中,盈利Top,3,pnl-leader
MarsMi-盈利Top-top3,9hbJ3vEkF5Sd2gtdwFF7Jm7nVJn4L2qVhKA9caE3QEFK,亏损者,sol,MarsMi,追踪中,盈利Top,3,pnl-leader
Clash-盈利Top-top3,5pYBpTkovK2zyidKrJhCWCLU9AQfF3rSRjq6YCXWH8Yf,沉睡OG,sol,Clash,追踪中,盈利Top,3,"pnl-leader,current-holder"
CHILLGUY-盈利Top-top3,DCRSAhR9Q4RVSKX19oc2Zq7j8qCw3V4X632etRRX8Lr4,中等盈利,sol,CHILLGUY,追踪中,盈利Top,3,pnl-leader
HANTA-盈利Top-top3,HKqeFUrjncNpoc9PmiMe8hXGewCd75T5NhKuLTdKsZPS,亏损者,sol,HANTA,追踪中,盈利Top,3,pnl-leader
VINE-盈利Top-top3,DY1dDr3m63AJnVuyHzWVQUQPmC3u1pdHi1tQ5KUstdG7,中性,sol,VINE,追踪中,盈利Top,3,"pnl-leader,current-holder"
Bert-盈利Top-top3,dSenjjWAXDunrtPxBtxcWTDWUjAKDwQhVjjrCTGtAjy,沉睡OG,sol,Bert,追踪中,盈利Top,3,pnl-leader
ACT-盈利Top-top3,CqWVLXaj8r6vud5SfFr81SzmFoqXa5daLi1WbpQZxuhV,稳输者,sol,ACT,追踪中,盈利Top,3,pnl-leader
Goblin-盈利Top-top3,5TjC5KsdaVYtASM2ajqMuY23FbtsnwBccDBJqRNc5YMC,盈利Top,sol,Goblin,追踪中,盈利Top,3,"pnl-leader,current-holder"
FORCA-盈利Top-top3,9aPHP3Yhd5EuYuGkVinXKAvS6C1oHnqe3Beb3qzcmb8W,中性,sol,FORCA,追踪中,盈利Top,3,"pnl-leader,current-holder"
